nginx,,Num Of Confirmed Bugs with test cases:,0,Num of available crashes,0,,Project Link:,,,,,,
60,nginx,,2007-07-19 19:11:00,,43ae46f,b1ccbda,N/A,Yes,Double Free,,No,TODO,https://github.com/nginx/nginx/commit/b1ccbda
61,nginx,,2007-07-24 18:08:00,,32b7875,1931d87,N/A,I Don't Know,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/1931d87
62,nginx,,2007-10-14 19:04:00,,2d3f3f6,8de7663,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/8de7663
63,nginx,,2007-10-16 14:12:00,,336943d,dde2abd,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/dde2abd
64,nginx,,2007-10-17 13:22:00,,5cb097c,12446d8,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/12446d8
65,nginx,,2007-10-22 10:15:00,,11ab73e,a40caa1,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/a40caa1
66,nginx,,2007-11-08 15:20:00,,d7cf1a6,408dfc1,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/408dfc1
67,nginx,,2007-11-28 15:06:00,,a427e12,fa62656,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/fa62656
68,nginx,,2007-12-03 15:47:00,,826c02e,7b35de9,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/7b35de9
69,nginx,,2007-12-09 19:30:00,,cb54061,16623,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/16623e0
70,nginx,,2007-12-16 20:00:00,,7f35ae6,28bca1b,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/28bca1b
71,nginx,,2007-12-20 13:49:00,,fc28270,6675abe,N/A,I Don't Know,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/6675abe
72,nginx,,2007-12-26 21:07:00,,6ff850b,cd2aa8e,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/cd2aa8e
73,nginx,,2007-12-27 18:35:00,,938d499,f25abef,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/f25abef
74,nginx,,2008-02-06 16:01:00,,704e1c1,4d856ca,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/4d856ca
75,nginx,,2008-02-14 16:03:00,,4545046,ca876e1,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/ca876e1
76,nginx,,2008-02-28 20:09:00,,8ee01f5,7c4cf27,N/A,No,Memory Leak,,No,TODO,https://github.com/nginx/nginx/commit/7c4cf27
77,nginx,,2008-03-03 10:42:00,,72c5184,7c15b75,N/A,No,Memory Leak,,No,TODO,https://github.com/nginx/nginx/commit/7c15b75
78,nginx,,2008-03-10 14:45:00,,15a2007,fb14092,N/A,No,Memory Leak,,No,TODO,https://github.com/nginx/nginx/commit/fb14092
79,nginx,,2008-04-09 14:26:00,,f576f0d,949aea4,N/A,No,Memory Leak,,No,TODO,https://github.com/nginx/nginx/commit/949aea4
80,nginx,,2008-04-11 09:15:00,,7c5c1dc,523e09e,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/523e09e
81,nginx,,2008-04-23 18:57:00,,6a2ea3f,4.39E+290,N/A,No,Memory Leak,,No,TODO,https://github.com/nginx/nginx/commit/439e288
82,nginx,,2008-04-28 08:50:00,,b39b9aa,58d3821,N/A,No,Memory Leak,,No,TODO,https://github.com/nginx/nginx/commit/58d3821
83,nginx,,2008-04-29 18:15:00,,ada9190,a327841,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/a327841
84,nginx,,2008-08-13 16:25:00,,d185349,c71e3d8,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/c71e3d8
85,nginx,,2008-08-26 14:34:00,,c9491d1,333723e,N/A,Yes,Divizion By Zero,,No,TODO,https://github.com/nginx/nginx/commit/333723e
86,nginx,,2008-11-25 14:45:00,,65eba4b,2a523f1,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/2a523f1
87,nginx,,2008-12-11 17:32:00,,ac662fb,3dde93b,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/3dde93b
88,nginx,,2008-12-17 16:07:00,,52b815e,cf6c582,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/cf6c582
89,nginx,,2008-12-24 16:18:00,,503c075,9b753d2,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/9b753d2
90,nginx,,2009-01-19 16:42:00,,f39bca4,cd55a93,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/cd55a93
91,nginx,,2009-01-26 14:33:00,,9aa30bc,2da48d3,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/2da48d3
92,nginx,,2009-01-31 20:33:00,,2c01fd3,8ef386e,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/8ef386e
93,nginx,,2009-02-24 22:02:00,,d7b3b48,3e7e9d7,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/3e7e9d7
94,nginx,,2009-03-09 08:50:00,,b91fa66,dc34dee,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/dc34dee
95,nginx,,2009-03-11 13:04:00,,da404fc,000609a,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/000609a
96,nginx,,2009-03-24 15:03:00,,63f52af,3afc10f,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/3afc10f
97,nginx,,2009-03-30 14:23:00,,f072a02,91db11b,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/91db11b
98,nginx,,2009-04-15 20:26:00,,60798fb,ca878c8,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/ca878c8
99,nginx,,2009-04-15 20:28:00,,ca878c8,e4ecddf,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/e4ecddf
100,nginx,,2009-05-22 11:32:00,,93c483e,430d42b,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/430d42b
101,nginx,,2009-06-02 13:56:00,,785ee23,5b26bec,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/5b26bec
102,nginx,,2009-07-24 19:20:00,,543151b,1099f9f,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/1099f9f
103,nginx,,2009-08-07 13:16:00,,ccefc4f,22fc3e6,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/22fc3e6
104,nginx,,2009-08-13 08:40:00,,45ec56b,c287a98,N/A,I Don't Know,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/c287a98
105,nginx,,2009-08-19 17:44:00,,42e49ba,0f00b0a,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/0f00b0a
106,nginx,,2009-09-01 12:32:00,,f13a250,2e9ea35,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/2e9ea35
107,nginx,,2009-09-16 13:48:00,,866e958,9965152,N/A,Potential,Memory Leak,,No,TODO,https://github.com/nginx/nginx/commit/9965152
108,nginx,,2009-09-18 09:21:00,,2d95c3f,15c149e,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/15c149e
109,nginx,,2009-10-28 10:45:00,,b3586d1,cadac4e,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/cadac4e
110,nginx,,2009-10-29 15:53:00,,e856807,44fa887,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/44fa887
111,nginx,,2009-11-03 15:05:00,,f4b598b,956bdfc,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/956bdfc
112,nginx,,2009-11-03 15:38:00,,956bdfc,cc65b08,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/cc65b08
113,nginx,,2009-11-03 16:04:00,,cc65b08,89601c0,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/89601c0
114,nginx,,2009-11-03 18:12:00,,c8832cc,51aa6de,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/51aa6de
115,nginx,,2009-12-07 15:13:00,,6cfcef3,eacd5d8,N/A,Potential,Double Free,,No,TODO,https://github.com/nginx/nginx/commit/eacd5d8
116,nginx,,2010-01-28 08:33:00,,2f5bcf2,918ef94,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/918ef94
117,nginx,,2010-03-10 13:51:00,,1c9f748,7e3fdc4,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/7e3fdc4
118,nginx,,2010-03-13 18:08:00,,b80f68a,2f916a9,N/A,I Don't Know,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/2f916a9
119,nginx,,2010-05-14 09:22:00,,fadd4bd,5739072,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/5739072
120,nginx,,2010-08-03 18:27:00,,6dd6aef,a999586,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/a999586
121,nginx,,2011-04-15 13:50:00,,14fe2dd,9813a19,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/9813a19
122,nginx,,2011-07-19 11:24:00,,82afb9c,6c3c3bb,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/6c3c3bb
123,nginx,,2011-08-22 10:07:00,,ec8186c,de1a3e1,N/A,No,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/de1a3e1
124,nginx,,2011-09-14 05:16:00,,59efbc4,dcea2ce,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/dcea2ce
125,nginx,,2011-09-27 12:07:00,,554768d,5cc90f3,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/5cc90f3
127,nginx,,2011-11-22 16:27:00,,7cd93c6,0560ae5,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/0560ae5
128,nginx,,2012-01-16 12:42:00,,b904676,363a0c5,N/A,Yes,Divizion By Zero,,No,TODO,https://github.com/nginx/nginx/commit/363a0c5
129,nginx,,2012-01-30 12:53:00,,3feafa7,fbf7a0a,N/A,No,Memory Leak,,No,TODO,https://github.com/nginx/nginx/commit/fbf7a0a
130,nginx,,2012-02-27 16:57:00,,5c95f88,53d9677,N/A,Yes,Null Dereference,,No,TODO,https://github.com/nginx/nginx/commit/53d9677
131,nginx,,2012-03-28 06:50:00,,5d5c866,52fcfd0,N/A,I Don't Know,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/52fcfd0
132,nginx,,2012-04-12 09:19:00,,a5bb616,3f25e12,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/3f25e12
133,nginx,,2012-04-19 15:48:00,,a73ce28,e8fe3ce,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/e8fe3ce
134,nginx,,2012-04-26 12:58:00,,6ad0238,487ba70,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/487ba70
135,nginx,,2012-05-11 13:19:00,,9114f08,74d9399,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/74d9399
136,nginx,,2012-05-17 17:41:00,,430ab81,d2143f1,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/d2143f1
137,nginx,,2012-05-22 13:12:00,,d230df4,d2e005c,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/d2e005c
138,nginx,,2012-05-28 13:17:00,,526fd68,9fbd0d7,N/A,No,Memory Leak,,No,TODO,https://github.com/nginx/nginx/commit/9fbd0d7
139,nginx,,2012-06-18 12:30:00,,b9feaa8,da8bb22,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/da8bb22
140,nginx,,2012-06-18 14:10:00,,c45bd10,a769c53,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/a769c53
141,nginx,,2012-08-06 10:48:00,,8ed4929,42a75bb,N/A,No,Memory Leak,,No,TODO,https://github.com/nginx/nginx/commit/42a75bb
142,nginx,,2012-08-30 15:09:00,,d469482,9d6d33a,N/A,Yes,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/9d6d33a
143,nginx,,2012-11-21 00:51:00,,da130ac,248bc41,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/248bc41
144,nginx,,2012-12-06 21:22:00,,760c55a,8e82014,N/A,Potential,Infinite Loop,,No,TODO,https://github.com/nginx/nginx/commit/8e82014
145,nginx,,2012-12-12 14:48:00,,8ae9e79,1a6ed2e,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/1a6ed2e
146,nginx,,2012-12-13 16:05:00,,ba29009,6582962,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/6582962
147,nginx,,2013-01-08 14:01:00,,f3ab6ec,ff2e304,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/ff2e304
148,nginx,,2013-01-25 09:59:00,,db5e48d,33e934c,N/A,Yes,Null Dereference,,No,TODO,https://github.com/nginx/nginx/commit/33e934c
149,nginx,,2013-02-07 12:09:00,,6cb9bbe,a2b987e,N/A,I Don't Know,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/a2b987e
150,nginx,,2013-02-23 13:23:00,,890ee44,f1d5d03,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/f1d5d03
151,nginx,,2013-02-27 17:38:00,,f616125,6000f4a,N/A,I Don't Know,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/6000f4a
152,nginx,,2013-03-20 18:07:00,,2686cb4,9e5f617,N/A,No,Memory Leak,,No,TODO,https://github.com/nginx/nginx/commit/9e5f617
153,nginx,,2013-03-25 13:16:00,,46b469a,2fd8b27,N/A,Potential,Double Free,,No,TODO,https://github.com/nginx/nginx/commit/2fd8b27
154,nginx,,2013-05-16 15:37:00,,8597218,1b10a9a,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/1b10a9a
155,nginx,,2013-07-24 22:24:00,,809d057,32e167e,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/32e167e
156,nginx,,2013-08-06 19:58:00,,1b7bc34,3c5bd34,N/A,No,Memory Leak,,No,TODO,https://github.com/nginx/nginx/commit/3c5bd34
157,nginx,,2013-08-29 22:35:00,,e4209c0,6d7ec50,N/A,Yes,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/6d7ec50
158,nginx,,2013-09-27 19:39:00,,4b2ead8,af897b7,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/af897b7
159,nginx,,2013-09-30 22:10:00,,f2b5192,aa36cc3,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/aa36cc3
160,nginx,,2013-10-31 18:23:00,,45075ad,b0f025f,N/A,No,Memory Leak,,No,TODO,https://github.com/nginx/nginx/commit/b0f025f
161,nginx,,2013-12-03 15:11:00,,bfda85b,419933,N/A,Yes,Null Dereference,,No,TODO,https://github.com/nginx/nginx/commit/0419933
162,nginx,,2013-12-20 16:18:00,,c7a0b04,37b7de6,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/37b7de6
163,nginx,,2014-01-22 04:58:00,,a0015da,32bb39c,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/32bb39c
164,nginx,,2014-03-03 17:39:00,,2c0defa,a2a26a7,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/a2a26a7
165,nginx,,2014-03-03 19:24:00,,3925c1b,0c05e5b,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/0c05e5b
166,nginx,,2014-03-18 17:00:00,,0b5f329,c6c702c,N/A,I Don't Know,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/c6c702c
167,nginx,,2014-04-18 20:13:00,,6c9c973,93eb94d,N/A,No,Memory Leak,,No,TODO,https://github.com/nginx/nginx/commit/93eb94d
168,nginx,,2014-04-30 19:16:00,,aa28897,094bfc6,N/A,Potential,Null Dereference,,No,TODO,https://github.com/nginx/nginx/commit/094bfc6
169,nginx,,2014-04-30 20:34:00,,3f023a4,a785be7,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/a785be7
170,nginx,,2014-05-26 23:34:00,,5c17030,8e82f06,N/A,I Don't Know,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/8e82f06
171,nginx,,2014-06-19 04:16:00,,8f0f4c1,b3066b1,N/A,Potential,Null Dereference,,No,TODO,https://github.com/nginx/nginx/commit/b3066b1
172,nginx,,2014-10-02 12:00:00,,4a2fba2,52e4dc2,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/52e4dc2
173,nginx,,2014-10-08 17:16:00,,52e4dc2,c01481a,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/c01481a
174,nginx,,2014-11-20 15:24:00,,96a62f1,d4b7b74,N/A,Potential,Use-After-Free,,No,TODO,https://github.com/nginx/nginx/commit/d4b7b74
175,nginx,,2015-01-27 15:38:00,,7e1eba5,415c8ec,N/A,Potential,I Don't Know,,No,TODO,https://github.com/nginx/nginx/commit/415c8ec
176,nginx,,2015-02-24 18:37:00,,a4ce770,7dd7993,N/A,Potential,Buffer Overflow,,No,TODO,https://github.com/nginx/nginx/commit/7dd7993
